id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
131,1.32952493459e-07,5.3219321311e-12,3.04896332182e-07,6.38578683265e-07,3.67462917733e-12,3.25598333017e-11,3.93410147126e-07,7.23556468074e-06,8.7725343656e-10,2.8814867159e-10,2.02865557686e-10,8.21683521224e-09,2.92830151238e-08,5.35623371434e-07,8.77531647347e-09,2.67839750379e-10,3.40453776282e-11,1.16758446893e-05,1.52221460326e-07,6.4731520979e-06,5.75677949755e-10,2.94346109986e-11,9.06105329657e-11,4.05547373461e-09,3.91092171981e-08,4.55364634888e-11,3.74139697001e-09,4.12438723174e-08,3.7099596728e-09,2.09378846726e-12,1.01514558537e-07,4.0157843717e-10,2.87608381555e-10,1.40430378437e-09,4.42000935852e-10,1.05893693814e-09,3.56173650573e-08,3.02434299826e-10,2.05966421696e-09,2.33671126892e-09,7.16882997409e-10,1.20541965298e-09,4.59858373603e-09,8.47428736961e-07,2.34199113436e-08,2.44426303198e-07,9.52761480821e-11,2.52229511943e-07,4.61576803445e-07,3.94629680045e-08,7.21339019947e-05,5.63646837537e-11,1.76546491275e-05,3.78274830837e-06,5.30963745859e-07,1.37193615046e-06,5.28760990548e-09,9.57422230385e-09,1.43238494843e-07,3.8804626179e-09,3.32601985065e-06,1.69538836303e-08,9.0736866909e-09,2.00076826218e-07,1.27371793668e-10,1.9119697825e-08,2.51019338648e-09,8.68671108378e-08,3.74325679786e-07,0.000261187320575,1.97439264937e-09,2.3412585648e-08,4.14514811364e-10,5.22769767031e-07,9.37315988714e-11,1.27616557322e-08,6.20763330517e-06,1.26252297505e-08,2.16283449483e-11,2.87495516282e-09,2.2523051868e-08,1.07209707494e-05,8.32472046852e-09,5.28390501131e-07,1.41090550354e-09,2.26581448715e-07,0.999589979649,4.86710014513e-08,3.71708115676e-11,2.93386968053e-08,7.62464011927e-08,2.49761389348e-09,7.88436693711e-08,2.39403719071e-09,6.91599666425e-09,7.01893796418e-08,7.63883690524e-07,4.6361363637e-09,1.52041835122e-07
135,4.20131618384e-09,1.40659448533e-08,3.830710682e-08,1.83360064909e-08,1.02450428585e-07,2.49802023511e-09,9.66195798924e-08,3.71404169641e-08,1.64984081952e-09,7.37800291972e-08,1.35979092875e-07,6.00583598498e-06,3.00921897178e-07,2.57522874136e-08,4.46068568749e-08,4.07362313126e-06,2.27709073819e-09,1.32418654175e-06,1.90734790522e-05,5.29839550012e-09,6.97954618545e-08,3.55042971023e-07,0.000103448081063,7.51331845095e-06,0.00015062262537,0.000779876951128,3.80015876544e-07,3.15524703183e-05,0.000224861534662,1.89076115475e-06,1.7468306396e-05,6.43381836696e-09,2.63870312267e-08,5.40019527762e-06,3.62586888514e-06,4.45379725988e-07,2.77380786429e-06,8.12970100128e-08,1.90024508129e-07,8.18513754552e-08,2.05885427818e-07,1.14675469121e-09,1.10889786242e-09,1.16721994345e-05,6.81542076109e-08,1.30132900011e-08,3.36942605372e-07,6.24906348889e-09,2.01117540399e-08,6.57677048821e-07,1.87470377e-08,4.43381109605e-09,5.36782972631e-05,2.05483612348e-08,6.8745627857e-08,8.61724913648e-10,9.65941566733e-08,4.20202184159e-07,2.19008349234e-08,2.61984567373e-09,0.00030949380016,2.05303808798e-06,0.996675848961,8.08684230691e-09,2.51984783972e-06,1.76053106316e-07,0.000123878708109,1.04453156382e-05,2.58069672299e-08,8.47591294928e-08,0.000113971014798,6.83486973685e-08,9.02374921452e-08,1.94824733626e-05,2.47562525146e-07,1.50820955724e-08,6.62989236844e-08,1.89794593553e-06,2.68621769273e-09,8.52247922012e-06,5.75042690798e-07,4.6989312068e-06,7.09917957753e-10,3.56226124154e-08,4.27419571958e-10,8.4035658432e-09,1.30236696805e-06,5.06163999603e-09,7.93626713858e-06,2.54706211678e-08,4.08161398013e-08,9.89644104266e-05,4.43563203589e-06,4.01458464694e-06,3.11094217054e-09,3.07617220585e-08,0.00117577239871,2.43189401772e-06,1.37816050483e-06
136,3.82896186979e-10,3.52772783208e-10,3.04971892184e-09,4.94905616488e-10,3.51419942035e-08,1.03275006325e-08,3.87075971275e-09,8.34776781033e-09,1.77321790584e-09,1.58889301716e-09,2.98756774875e-09,9.7219983175e-09,4.67084204647e-10,2.86877490652e-08,5.70273217537e-10,3.17997688626e-07,3.60748209083e-10,1.39226941087e-08,1.97908370247e-10,4.19243001426e-10,1.33319048246e-07,1.63973723488e-08,7.07003209754e-07,2.01986694037e-09,3.14097050591e-08,4.29020978743e-08,1.1101447539e-09,2.45621634143e-10,8.57567883372e-08,8.52271227814e-07,1.82545221605e-07,6.57461851006e-06,4.38382073753e-07,0.99997985363,9.00727883391e-08,1.96534042374e-08,2.85164197811e-10,2.64717296972e-08,3.0150437702e-10,2.75219917967e-08,4.42902212683e-08,2.65470170291e-08,8.24321296986e-13,9.53780457391e-11,3.57242613269e-09,7.78589651418e-07,7.29451858206e-06,4.64804444933e-11,3.0558735542e-09,2.27973906419e-08,1.02974018201e-09,3.92400814064e-08,4.56068924848e-08,1.63532931641e-09,1.01725333934e-07,1.17304139735e-08,5.73073311028e-10,3.61081387013e-10,1.55135301307e-12,9.36459035317e-11,4.53457005278e-09,1.04141006929e-08,1.49683927475e-07,5.86629800292e-10,9.10549058375e-09,8.63172431309e-07,7.24953652664e-10,3.93877819249e-09,4.14182075303e-08,4.11172311476e-11,5.24256506651e-07,6.15309470042e-10,5.89167648002e-09,4.62750428254e-11,2.29359535808e-08,5.39466027405e-09,2.53375358888e-11,8.94081753078e-11,2.16668660791e-09,3.92882611777e-07,8.04511017805e-08,7.58813289981e-11,3.13781167716e-10,2.45512610242e-09,6.18244087036e-08,3.1070677281e-11,3.79860670696e-10,1.2778550787e-11,1.02998868101e-07,2.4480034666e-10,2.3096351498e-09,3.5920286745e-09,3.07615017903e-08,6.49348095294e-08,3.52912088442e-10,1.26870900938e-11,1.88344756458e-10,4.2412686696e-09,4.28514335127e-10
137,2.52960731517e-14,1.91884563794e-10,2.12788533809e-14,3.73255426567e-10,1.97255146245e-12,4.67658711756e-09,8.23484423013e-12,8.83241884578e-13,1.56884935273e-13,2.13830619877e-09,7.79690356723e-09,1.02222934571e-14,1.02384510592e-10,5.61315642404e-13,3.42619738136e-10,2.27313792789e-10,4.01479162415e-11,2.30260342043e-12,6.32879707842e-13,6.7294347178e-12,4.92926532925e-10,7.58910232435e-08,1.24068648688e-08,4.23014123729e-11,1.07250817114e-13,2.93406314869e-12,1.23286952203e-07,4.70354699633e-10,1.95058574327e-12,4.22902424191e-09,3.3472519461e-13,3.71146853695e-07,2.034693658e-08,2.93613333646e-09,1.13202780483e-09,8.13763206126e-12,1.2210268352e-09,5.45443508068e-12,1.62810789156e-11,5.39945345379e-11,1.82621257526e-12,2.6945119469e-09,1.50964154372e-11,5.07094569785e-14,6.36587174085e-08,2.91477375569e-09,1.25529286379e-05,1.08286538509e-14,9.07848760902e-14,5.41999950509e-14,3.97419519516e-09,0.999924898148,2.39760225562e-11,3.79164449837e-10,5.61141723365e-11,2.7006000991e-08,3.97465782953e-07,2.25308530513e-12,3.65594490445e-13,4.68736383041e-10,2.54337891893e-12,3.37152528118e-12,1.46295836556e-10,9.92802281358e-12,1.21128350656e-05,2.63478822093e-11,3.03160635484e-10,7.89916431419e-14,6.82281184675e-12,1.08354818174e-12,1.15881445065e-11,2.73122860049e-13,5.11534326009e-09,2.48032226268e-13,2.9631130019e-05,9.53338457066e-08,1.19014812179e-14,1.97439509186e-09,1.6013664208e-05,2.29057537382e-08,1.23297638766e-09,3.69053915303e-14,4.15491686195e-12,1.92219386008e-06,7.17923143156e-08,1.97061754393e-13,6.05886800692e-14,3.79517679219e-13,1.44123657719e-06,4.22425901767e-13,5.21553720351e-13,9.93134255389e-11,4.04527661368e-11,2.87275776084e-11,1.78959971842e-12,1.39131793854e-14,2.92727566362e-13,1.21866420955e-07,1.25061755656e-12
138,7.0763161375e-07,1.69855866261e-07,9.34505717254e-09,7.81652165216e-09,8.90508786711e-08,1.66900410159e-10,9.50504230879e-10,2.45620359607e-08,3.33782046447e-09,1.25602118715e-05,8.07083466725e-08,2.67440434243e-08,1.09180689378e-07,4.33942005884e-07,1.55511326039e-10,1.0525428619e-11,1.32585853407e-09,9.143439339e-10,4.21213357527e-08,3.73357522676e-07,1.59144406098e-06,9.66748743281e-08,4.24517122843e-11,8.99289318568e-07,1.34308821842e-08,8.55417248147e-09,2.74905538333e-08,1.22033312275e-11,2.79153056226e-07,3.96591701701e-08,6.55115718473e-06,9.75947725412e-11,1.75885084275e-09,5.37679123447e-10,6.89908893903e-11,1.80938954486e-07,5.10900349804e-12,7.64586449709e-11,6.55339338351e-10,5.8504279199e-10,6.41640560128e-12,6.56147669531e-09,1.34192362083e-11,1.79820533464e-10,1.06517439313e-09,4.58907425949e-11,3.3437848046e-09,8.12379354898e-08,3.69969939129e-06,5.38724691523e-08,6.49271880704e-09,1.09493392131e-09,9.10477471194e-09,1.50172299982e-05,0.000223773255129,2.85210205675e-07,6.97656048487e-07,1.04500739659e-11,1.2378393666e-12,1.41883059121e-11,1.9013222996e-08,4.16626200206e-08,1.16833998032e-09,2.7678482336e-12,2.56260159404e-06,1.76001037744e-07,7.36759819819e-11,1.3170199523e-12,5.40046983133e-07,1.15747660345e-08,1.19355902939e-07,2.21897806796e-08,1.54500801042e-10,2.2459303306e-09,1.2614109437e-05,1.22857390927e-09,1.92856369763e-10,4.57509967411e-11,5.23687315734e-10,1.0180263299e-09,3.16545900603e-08,1.28939164901e-10,3.52508603904e-12,1.65944022412e-10,1.04270640733e-10,1.35908737775e-06,5.17795761823e-09,2.88845419805e-10,9.21260345788e-10,4.68170155421e-11,1.45906291493e-08,5.516579904e-08,7.64706409306e-10,6.80491112348e-08,2.71347983145e-12,1.1356746793e-10,2.13865618548e-08,1.30005795018e-09,0.999714314938
141,1.74762335763e-18,1.42238106929e-17,7.60440123856e-18,1.02500537969e-20,6.81854800486e-13,1.37613800563e-11,2.74760597061e-17,4.49000688043e-15,4.14840460525e-19,5.7177149842e-14,4.86980722132e-14,6.86660162709e-17,1.57380865652e-16,1.57477633872e-15,8.55482577359e-16,1.28743030126e-10,4.65681943148e-14,3.26557737121e-17,2.47028587093e-14,3.09811465619e-17,3.28721543665e-15,1.60704956287e-11,2.24767084944e-08,5.2444810647e-13,8.10888611439e-15,7.89577171006e-13,2.27537405584e-10,4.01274506516e-14,2.06866945449e-12,6.28712967105e-12,3.99390195962e-17,2.36326749321e-14,9.93699666687e-15,8.92850463702e-12,4.33508939504e-18,2.87167425256e-12,2.89162953035e-17,2.12868485249e-16,3.12789481816e-11,5.94447590034e-17,5.38552918166e-16,1.24219626352e-15,9.38965350547e-16,4.40228645435e-16,2.7294150013e-12,3.84043123629e-16,4.68813710075e-10,2.69308268107e-19,1.77303289848e-18,1.48073968451e-12,9.07472586159e-17,4.0055996714e-12,2.06212776628e-18,1.49146156923e-17,9.57804148494e-13,1.88888940161e-14,7.13249892215e-06,8.70368569426e-14,1.74019635979e-21,1.47800525972e-16,9.70571337763e-19,9.15568754709e-14,3.38476967808e-12,5.05316579867e-14,3.85811693704e-09,1.78658137411e-14,1.70444616754e-10,6.57708039236e-15,1.37011655564e-15,4.33322302742e-17,3.83536258308e-10,2.26652649447e-16,1.59116211762e-07,1.49131670012e-13,8.78486527967e-09,4.21137152928e-11,1.99339735503e-19,1.90268686223e-11,2.27690435395e-08,2.86916253729e-15,1.25721004787e-12,1.15482471253e-21,3.24440172589e-20,4.29611668505e-13,1.41734870097e-14,2.11425219069e-19,3.44308999979e-17,1.12229443526e-16,0.999992609024,1.4552415669e-15,7.17084031075e-18,4.45481012037e-15,4.27259385166e-15,2.16786739385e-13,2.14768826827e-17,2.19624817083e-16,7.4343974247e-18,3.70710649678e-11,6.46316181955e-17
144,3.52363727389e-13,6.5267240501e-09,6.26055847788e-13,6.86940990202e-11,1.62095903367e-09,1.33120527934e-08,3.05693133567e-13,5.41236369958e-12,1.00163109686e-13,8.85051587574e-10,2.20661192429e-07,1.10733351742e-12,5.34677830899e-08,3.86880354142e-11,2.17344670039e-10,9.24530035862e-11,2.85090639984e-09,2.16807759354e-13,1.12036407929e-10,2.57151730465e-11,8.5341463063e-11,4.04170890533e-07,3.3542541189e-08,3.81475795397e-10,2.0882715045e-13,2.85416273949e-11,8.43719618615e-08,3.52856871326e-12,1.15500921327e-10,3.58849838733e-09,1.05829563862e-11,8.62834040327e-11,4.30584873312e-11,9.94478284444e-12,2.15541625347e-12,2.83109558019e-09,1.02385296422e-11,8.82113934848e-14,7.6400986232e-12,1.42798392468e-12,5.834021417e-14,1.78546444296e-09,4.05028007661e-12,1.40651021645e-12,3.51914913876e-10,4.49582835153e-13,9.05225135739e-07,4.37557894648e-13,1.52477502846e-10,4.40491670917e-11,1.23793753026e-09,2.45708943112e-05,3.17940281307e-13,3.48149865204e-06,4.36399460568e-07,8.73273108937e-07,0.995595991611,4.366733212e-13,3.34255956357e-16,9.35300968619e-12,2.25103768091e-12,7.94279780836e-11,1.11651304521e-11,9.54274072956e-12,4.98474182677e-05,6.62429069931e-11,1.82071091537e-09,1.68252402028e-13,2.87172535751e-10,1.79048598864e-11,3.45460127171e-09,1.64868574522e-12,3.44742678848e-09,6.51962208179e-12,0.0043147536926,2.45995774861e-08,1.91945526314e-13,7.31169293999e-08,9.21883554383e-07,3.00598400338e-11,9.54442924694e-09,8.33071038487e-16,9.86488769328e-16,1.73200203335e-06,1.54303694822e-10,6.60021126295e-12,7.6885775524e-11,1.25567646558e-11,4.8264751058e-06,1.13101227602e-12,4.81062238655e-13,5.5639572949e-09,2.30667980376e-12,5.83175596702e-09,7.43668202106e-13,1.97506746201e-12,3.87204781042e-13,1.29917609115e-07,4.73471828855e-07
147,5.91446891463e-10,1.24757931985e-07,1.8500122323e-08,3.67304323845e-06,1.73807401804e-09,3.53035431999e-08,1.03631738607e-11,2.34656998693e-12,2.27155533966e-12,8.32462265787e-10,1.45114711358e-08,1.83996871558e-12,9.86838388783e-10,5.48078767158e-14,4.99417521227e-12,5.35645833244e-11,3.28108629155e-09,2.09791841017e-12,8.89755825441e-13,2.09331982304e-10,1.90585680571e-08,0.999977231026,2.60976147359e-08,1.49056825194e-06,9.89913040428e-10,5.84510098633e-06,3.05875769158e-09,8.41729441703e-09,2.27523486163e-10,2.48569498318e-09,3.69304622438e-08,5.25609584656e-06,1.2354163248e-09,6.23640592293e-12,1.04564733761e-07,8.46690051404e-10,1.03267502993e-07,3.47856570215e-08,7.02410485331e-09,4.3528043534e-06,1.13682636638e-08,1.13255191891e-08,1.61547303312e-11,1.64798064084e-10,2.10305350912e-09,9.99752849951e-11,3.79356848157e-08,2.28254897622e-11,1.70181306113e-12,5.1551154838e-12,2.36771185991e-10,1.27380516801e-07,8.37349009575e-11,1.7524818402e-12,2.99171816209e-08,1.00982433526e-09,4.90300067213e-08,1.00500475997e-10,9.24661077415e-14,9.25094723048e-11,6.52534970502e-11,5.10196906944e-09,1.12279879838e-10,2.93336622353e-12,5.93717039976e-08,6.87652046416e-10,1.26204269257e-10,4.66131633292e-10,3.7096387473e-07,3.67542385415e-11,1.479091849e-11,8.72975845258e-13,2.90518684665e-08,6.67097696527e-11,2.74997631777e-07,2.10379678123e-08,6.58898352546e-11,2.99904101553e-09,6.42528918959e-10,4.79226623662e-11,3.58519942521e-14,1.6266774169e-12,1.05641922077e-13,9.0709323386e-10,2.71565792076e-09,2.25490492944e-09,5.16161657686e-13,1.59823820844e-09,1.18707343955e-09,8.19294701526e-11,9.70279065426e-11,1.46864062578e-10,8.90774343176e-10,6.33560912067e-11,9.61796775556e-09,2.81050339251e-11,6.01280447654e-09,7.36771028187e-07,9.27336216705e-08
150,4.75546038103e-08,5.93708471275e-10,3.29948797173e-08,2.18425766363e-09,2.40497455284e-10,6.21519831157e-08,2.67198004167e-07,1.57488216912e-10,2.97399299631e-10,3.2168878672e-09,1.24030158973e-12,4.04782700414e-11,3.05727873573e-11,9.34226047217e-12,1.41604353243e-10,2.02869543386e-09,9.12231570283e-08,5.08013686673e-10,1.08114983632e-09,2.04215613309e-08,2.09961648762e-11,4.9853930012e-11,1.35949376756e-10,2.91904878047e-09,7.32639016121e-09,1.579872691e-11,4.63006159634e-07,1.50760712359e-07,1.18252022757e-12,4.59968452216e-11,5.47360225721e-13,2.70024891336e-10,1.10084032168e-10,6.38688923971e-09,5.78509073978e-10,4.45441877828e-11,1.06239539832e-07,9.72590441961e-07,2.83823567315e-07,2.26836895934e-08,3.63872686648e-07,3.18492112683e-07,1.3095068363e-09,2.54743497408e-08,3.07652570086e-10,8.48987085078e-08,1.18288174394e-11,1.66077018804e-09,3.91187082727e-11,4.11911643683e-10,9.64570734396e-09,1.2744185085e-07,1.44910559247e-12,1.38251682238e-12,9.86405290782e-10,4.61341131963e-10,4.6292422673e-10,1.36843141263e-08,2.88931563119e-08,0.999736845493,8.03294053497e-09,5.04730124362e-09,6.72387492906e-11,1.58431407726e-06,1.67187574548e-12,5.53934986769e-09,3.76820352699e-09,1.19835917189e-07,5.21442755641e-09,6.12817245838e-08,3.4288916595e-07,1.30185594571e-06,1.9164222067e-06,8.40028394067e-11,2.73400607709e-11,2.19663265355e-09,1.78508707904e-05,1.13435973503e-07,1.52600034653e-06,4.06560385358e-09,5.89468704959e-08,1.4718028879e-11,0.000233818209381,3.46129430673e-10,4.61677643671e-07,4.67298200135e-08,8.29168111949e-09,2.81747816189e-07,5.52144337196e-11,7.79397968387e-09,2.01941463551e-09,8.62279761482e-11,4.40863213991e-11,6.76232724331e-12,1.04723285599e-09,9.44555011984e-09,9.81438788017e-08,8.54124060368e-09,2.25458735882e-12
151,1.91027879737e-06,3.76176971517e-11,1.31527011504e-10,1.46704294934e-07,1.20937357906e-08,2.76016809408e-09,7.47395867418e-10,2.99763169842e-09,5.45638326188e-11,9.13562381299e-09,2.13678519323e-09,1.5658919994e-10,6.74588420679e-08,3.2192096211e-10,4.9018386572e-11,4.62800464618e-09,3.16884102292e-10,1.92893767625e-09,3.7167631195e-09,2.91400081842e-09,1.09632246676e-05,2.61367327781e-09,4.18173773387e-10,7.94750633304e-07,6.19414208813e-07,8.61029718635e-08,2.7179405393e-09,5.93482077718e-12,1.17323747939e-10,2.23000048982e-10,3.86428042343e-11,3.01649727419e-08,2.05168841916e-08,3.25317728311e-06,2.67269869431e-11,9.57965973214e-09,6.98707498109e-12,5.72443381586e-09,5.13714175365e-11,1.57371733422e-08,1.27462886708e-13,2.62783590443e-08,2.15932699781e-13,1.66285926001e-11,2.93800983542e-09,3.07718805992e-09,4.11770724895e-06,1.0640892464e-12,3.15216103219e-10,6.43487751972e-09,4.71823517756e-11,7.95987720181e-09,3.85044485185e-09,5.86704107519e-09,0.000150827399921,2.90733481734e-08,1.31190649455e-08,8.82229944481e-13,2.03118012861e-12,5.80205938849e-10,2.32580799064e-08,1.7568638766e-09,3.66223889614e-06,4.10595654698e-11,7.91393262034e-09,0.999787509441,2.45014234596e-11,2.18092849336e-10,3.22055675497e-05,6.98369417851e-11,1.13219346076e-06,1.21889065507e-09,4.74487837909e-10,1.79602666073e-10,1.39469796068e-06,4.51154164693e-07,4.03280218109e-08,1.01663913399e-10,1.14874310064e-09,2.04898120693e-09,2.32429453462e-09,1.45602592483e-11,2.83244521587e-12,2.34596925219e-11,4.74883732338e-09,1.83416126731e-08,2.80729210544e-07,2.24526797155e-09,8.48176306967e-10,8.95724050487e-11,7.11058101288e-10,1.6779441836e-08,5.96491434024e-09,3.86946567232e-07,4.52159421016e-11,1.15181796392e-11,2.83252223759e-11,7.47364925502e-09,9.8709718177e-10
154,2.96963503388e-06,2.17754768528e-06,1.41813047416e-10,3.30250771174e-10,1.00610020581e-06,3.23205802399e-11,2.24128498871e-07,2.9477366752e-06,0.000113207497634,2.17697652261e-06,1.59208511263e-07,0.995877504349,3.82804000765e-06,0.000874562480021,0.0012293838663,4.68147387522e-09,1.13325295388e-05,2.12286522583e-06,8.9337316922e-07,2.01838815883e-06,8.41917499201e-05,4.05495470535e-10,1.47899759106e-09,3.06970537878e-09,1.33525986712e-07,1.53808219494e-08,2.33533000937e-06,1.87761792225e-10,5.02410728132e-07,2.53924103966e-09,1.45887915082e-08,1.48184953197e-09,2.01807601741e-08,2.82955568309e-07,3.21173698747e-10,2.25346937555e-07,1.32294586397e-09,2.08769912469e-09,3.85241794021e-09,1.26589794203e-10,1.17664122889e-09,9.76070069214e-08,2.02134864402e-10,1.80514618364e-07,2.38433628397e-09,4.23420798423e-10,1.96395566476e-09,5.88338934904e-06,0.000631919538137,0.000559352280106,1.6087411403e-09,6.79898108299e-12,6.69540895615e-07,1.2260592257e-06,3.05084626007e-07,4.15447587443e-09,1.19468290816e-09,2.7450489104e-10,8.13592637705e-10,1.59002533362e-10,1.21765239669e-07,1.40753819711e-09,1.00391638114e-07,9.75385248125e-08,4.41474909962e-08,2.72578937199e-08,5.64902524758e-09,3.5904854645e-09,4.32223998814e-08,2.63166093362e-08,1.10495955141e-06,1.69889972312e-06,9.32923321928e-11,2.95613290291e-07,1.95287299221e-07,1.0655605287e-09,1.59767615804e-11,9.26022203362e-10,4.62963195558e-10,4.87764282298e-07,1.15139873742e-05,2.16317666002e-08,4.38108244127e-10,1.30039268242e-09,5.23459107171e-08,2.28597301088e-08,1.89436590858e-07,9.17392984495e-12,1.19512559849e-08,2.43639215114e-06,5.34976685174e-09,1.18492025649e-05,2.66536017079e-06,0.000374377792468,5.80738586109e-08,0.000174725253601,8.25431722973e-09,1.02372021971e-08,3.89876458939e-06
156,7.66415197972e-08,3.11654808627e-08,4.30264461213e-12,1.139187078e-09,1.25433177733e-10,6.30685716325e-13,5.14067854951e-09,1.02275812708e-07,9.24958243331e-08,1.09274175486e-07,3.40411518418e-11,3.10268859494e-07,1.69974475739e-06,1.46842478443e-06,9.17810965007e-08,1.41225017791e-11,2.8463084667e-10,1.75277335757e-07,1.57202098561e-11,2.30044770433e-06,5.92272840549e-07,1.47149870414e-12,8.51917142516e-14,2.48101539313e-12,1.46135070711e-09,6.49336744855e-14,1.3278414599e-06,1.33911219787e-12,8.14847478381e-09,7.82394895399e-12,1.09244627233e-10,2.50908478022e-11,9.23959693477e-13,1.84239057344e-09,1.53675665943e-11,2.36680553628e-12,1.67134139861e-10,1.58273533168e-10,2.01104621844e-09,4.36935571058e-10,1.15855040839e-10,4.58002650703e-05,1.17801547597e-12,1.4601407583e-10,2.02683044502e-13,1.14980480692e-09,2.29208405728e-12,0.00026810579584,0.999675631523,3.81769353908e-07,3.10621608435e-08,4.52451964783e-12,1.84227466615e-09,3.36117089716e-08,8.00352939478e-09,7.34851512973e-09,1.3540454348e-11,2.45052693415e-11,1.7498978655e-10,3.95068838754e-11,1.59731658456e-10,9.02919503488e-13,2.61573076567e-12,1.96433952437e-10,3.20385189732e-12,4.79009019949e-11,1.58561559065e-13,2.33151409149e-14,9.23572152089e-09,3.93003768417e-10,1.18061845022e-11,2.80367201677e-10,7.33751641803e-14,2.24308401714e-11,5.19875609228e-09,4.25892411615e-11,1.58144081164e-10,2.09841389057e-12,8.70546777026e-12,4.29315827333e-09,3.18021129431e-08,3.15951393737e-13,4.13244403974e-11,2.70245232442e-11,4.11362144348e-09,8.29703481031e-07,2.80749284931e-10,1.18800056598e-11,3.32065581629e-12,2.33448034237e-08,2.46854602731e-11,6.55799459182e-09,3.95875388026e-10,1.90200233341e-09,4.63980924792e-08,6.17928947122e-07,4.99145502708e-10,7.22196469294e-11,2.96295041835e-07
157,1.93005056381e-09,3.62997631953e-08,2.18443756239e-06,1.53948747084e-08,6.56311627267e-08,0.999919772148,1.14358851988e-06,4.48124026775e-09,1.78672063256e-10,1.0543005402e-07,7.40559613632e-10,5.43044905918e-12,7.42183571545e-12,4.28983481767e-13,2.47087905692e-10,3.179054886e-07,1.28117193299e-07,1.24137419094e-11,8.95584335581e-08,3.17152658302e-11,5.70798242006e-10,1.36240814186e-07,6.0889238096e-10,1.34250033312e-09,1.07080943224e-07,1.61558606493e-08,4.40109388933e-08,4.16581258378e-09,1.59549685463e-07,1.13017678549e-10,1.02513143807e-10,8.63353477598e-09,2.0708816606e-10,1.13892255627e-08,6.93145332797e-11,1.29515319713e-05,3.04893088554e-09,2.55508911806e-08,3.72763553358e-09,1.32477415704e-08,1.27197424149e-07,1.18945573391e-08,3.1323062899e-07,2.21985445137e-07,1.23762822213e-09,6.36564179146e-09,1.40244393876e-08,2.63123915017e-11,1.65314550243e-11,1.3693372658e-08,7.64434793243e-10,3.64783474538e-08,5.10472705773e-11,2.7548340345e-11,6.40538289076e-09,1.10448854923e-11,2.78458287539e-06,1.28957600154e-09,9.10147478217e-12,3.46694037034e-06,5.85556358956e-09,4.23128365679e-10,5.31178330487e-11,5.65299203004e-08,2.57368995907e-12,2.29134577978e-08,7.66406856201e-07,9.38586652843e-10,4.57456117431e-09,2.54199217231e-09,6.19680164959e-08,3.92853553421e-06,2.26341376219e-06,6.98598423554e-09,1.61434869028e-07,1.78796440764e-07,1.22080763276e-07,2.4804540999e-07,4.8131794756e-05,1.32193249403e-11,5.06087651786e-08,4.505541773e-11,1.61394675402e-09,1.60205904098e-09,3.07909964192e-08,6.41819597469e-10,2.88409796045e-10,1.04353850006e-08,2.40090685111e-08,3.05720559979e-09,2.22888135899e-12,3.5759675221e-09,3.68002806006e-09,7.46858755396e-11,6.18995577018e-10,1.3811132793e-10,5.31849174076e-12,5.58253105964e-08,2.62995476091e-11
